id,name,status,category,launch_date,deadline,goal,pledged,currency,total_backers,reward_amount,reward_title,reward_description,reward_backers
1153233190,Social Media is broken. Kohort is here to fix it.,successful,Apps,2018-12-10 18:07:11,2019-01-16 09:03:00,100000.0,110673.0,USD,323,1000,Kohort Inner Circle," On a more serious note, you're really sending us some support. And we'll provide everything above plus a lifetime subscription to any and all paid services we offer in the future.",10
1153233190,Social Media is broken. Kohort is here to fix it.,successful,Apps,2018-12-10 18:07:11,2019-01-16 09:03:00,100000.0,110673.0,USD,323,10000,Kohort Custom Club," If you're wondering what could possibly be worth $10,000 on an app, we're offering the custom development of a personalized solution for your Kohort group (or gift for any group you choose); tell us the features you need and we'll build them for you. It'll be like having your own custom app.",2
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,5,, Help every child learn programming in a fun way. You'll receive 200 coding puzzles as our THANK YOU!,45
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,35,," EARLY BIRD Pledge by May 3. Find treasures and solve the mystery of Glitch Manor. 10 levels to play, 16 puzzles to solve and 16 mini-games to build.  Plus 200 coding puzzles. Regular price $50.",24
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,35,, EARLY BIRD Pledge by May 3. Repair Turing's flying tower and defeat the Enygma Dragon.  A platformer game with 16 puzzles to solve and 16 games to build.  Plus 200 coding puzzles. Regular price $50.,14
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,35,," EARLY BIRD Pledge by May 3. Save the realm from the goblin king and his hoard. 4 top-down game worlds to play, 16 puzzles to solve and 16 games to build. Plus 200 starter puzzles. Regular price $50.",18
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,75,," Get all three Adventures for 1 child, multiple children, or as gifts (a $150 value). Each login created will also receive 200 coding puzzles.",281
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,100,," Get all 3 Adventures for 1 child, multiple children, or as gifts (a $150 value). Each login created will also receive 200 coding puzzles.",7
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,150,, Watch your code take flight! Get a Parrot MiniDrone along with all three Coding Adventures. (A $250 value). Have hours of fun programming your own flips and stunts!  Download the Tynker App on iPad or Android tablets to program the drone.,73
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,200,, Access to the new Adventures for all of your children. 1 parent account. Plus 200 coding puzzles for each child. Regular price $50 per Adventure.,28
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,250,,,37
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,350,,,6
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,2000,, Get all 3 Adventures plus 2 one-on-one sessions (live or remote) for 1 child with Tynker's lead game designers. Learn to build your own game and how to publish it. (Value -- priceless!),2
921137506,Tynker: Let Any Child Create Mobile Games,successful,Apps,2015-04-24 21:05:08,2015-05-31 21:00:00,100000.0,110634.0,USD,557,3000,, A special private session at our Mountain View office (or via Google Hangouts). Build games with our developers. Sessions are limited to 10 people. Each participant gets access to all 3 Adventures.,6
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,1,," Every bit counts - to say thanks we’ll make sure you're the first to get Membus updates during the grand tour, and throughout our preparations.",87
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,6,, Your name will be hand-inscribed on the Membus itself. Historians of the future will gape in awe as they read your name and contemplate the incredible leap forward in language learning that you made possible.,163
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,11,," Choose a country and receive a postcard from the tour, written by a member of the crew or a sweet stranger. One thing is sure, it will inspire you to learn the language!",46
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,12,," We will provide guidelines for you to film yourself saying your favourite swear-word in any language. Be creative, more originality means more chance to be the only one teaching the word. + one month subscription to Memrise Pro in January 2016",70
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,15,," Film yourself telling your favourite joke in your native language, and we'll feature it in a special collection in the app. A unique opportunity to showcase the unique humour of your country. + one month subscription to Memrise Pro in January 2016",2
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,19,, - The ultimate status symbols of the accomplished language learner will be yours: a Memrise notebook and a sticker pack delivered to your door! + get your new year's learning off to a flying start with a one month subscription to Memrise Pro in January 2016,124
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,25,," All the content on Memrise is of course free to learn, and videos will be free for everyone to learn from. But there are extra learn modes, stats and other brain boosting add-ons that only the Memrise Pro learner can access. With this truly astonishing kickstarter-exclusive lifetime deal, you could become a Pro learner - for just *half* the price of an annual subscription (£40). Snap this one up because it won't hang around long!",100
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,25,," - A beautiful Memrise cotton 'tote' bag and a sticker set delivered to your door. Its stylish, practical, environmentally friendly, and clearly demonstrates your support for the greatest language learning adventure in history. What more could you ask of a humble bag? + one month subscription to Memrise Pro in January 2016",39
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,31,," - Give us a phrase or word that will be filmed in all languages during the tour. Would it be ""I'm flabbergasted""? ""Spoons are awesome""? or ""Are you having a laugh?""? Nothing is too absurd to film, so let your creative juices flow! + a one month subscription to Memrise Pro in January 2016",19
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,38,," - A Limited edition Memrise T-shirt and a sought-after sticker pack, delivered to your door. You should know: this will be quite the hottest fashion item of 2016. + one month subscription to Memrise Pro in January 2016",25
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,44,," Today and today only, we have a special deal for Memrise lovers. Get a yearly subscription to Memrise Pro for the year of 2016 at half price, and a Memrise notebook and stickers delivered to your door. The perfect bundle for the language nerd. And cheap on top of that!",11
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,51,," If you missed the £20 ones (where they were practically given away), you have now the opportunity to get a lifetime Pro Membership for our regular yearly price! Jump in quick before these are all snapped up too!",100
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,63,," - The Memrise T-shirt, Memrise notebook and  Memrise sticker pack, all impeccably wrapped up in the Memrise tote bag. + one month subscription to Memrise Pro in January 2016",37
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,76,,,100
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,89,," It is widely agreed that one of the most effective ways to learn a language is to find yourself a lover who speaks that language. With this garment of incomparable style and beauty you will find yourself drawing in lovers like moths to a flame. For those who don't know, a dressing gown is a ""long, loose robe, typically worn after getting out of bed or bathing"". + Memrise Pro membership for the full year of 2016",10
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,95,," We have a special group deal for three days only: Four Yearly Memrise Pro Memberships for the price of two! Treat your family, friends, chess club or water polo team this Christmas with this brainy gift which you will enjoy all year long.",3
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,102,," If you want to help us achieve our goal and get this Kickstarter exclusive deal at the same time, grab the opportunity before it vanishes, very possibly forever!",100
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,," - Earn for yourself the immense privilege of being one of the people to teach the phrase ""I love you"" to millions of learners of your languages all over the world. You will become one of the faces of this phrase which will bring you untold fame and glory. (We'll provide you guidelines to film yourself, allowing you to master the art of video selfie. A versatile life skill) + Memrise Pro membership for the full year of 2016",6
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,, - You'll become one of the friendliest and fondest memories of millions of language-learners when you bid them welcome into the official Memrise course for your language. + A Memrise Pro membership for the full year of 2016,5
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,," - If that is true or not doesn't really matter. What matters is that you will be the person teaching this phrase to millions of learners of your native language! When they will think of someone awesome, your face will definitely be the one that pops to their mind. + A Memrise Pro membership for the full year of 2016",6
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,," These lifetime subscriptions are in demand, so we're releasing another batch of one hundred. This reward is a Kickstarter exclusive so grab this deal now!",195
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,," - Simple but impactful, you'll be the first person anyone sees when they start learning the language. They will remember your face with great nostalgia and gratitude when attaining fluency (We’ll provide guidelines for filming yourself) + Memrise Pro membership for the full year of 2016",2
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,127,," - In true moments of conviviality, you must know how to toast (people, not bread). From ""Prost!"" to ""Skål!"" to ""Salud"", say it like you mean it and teach it to thousands of language learners (We’ll provide guidelines for filming yourself) + Memrise Pro membership for the full year of 2016",2
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,382,," Our portrait-artist-in-residence will skilfully render 30 lucky faces on the Membus. Just send us a photo of yourself for the artist to work from, and you'll travel around Europe with the bus, surveying her beautiful landmarks. + A Memrise Pro membership for the full year of 2016",2
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,1148,, Help us refurbish our bus! You will be the proud owner of one of our seven beds and have a golden plaque with your name on it. You can also add a message or bio if you wish to fully express yourself.,0
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,1275,," *The travel to and from the Membus won't be paid for but everything else will. Sometime between May and July 2016, depending on the country you want to road-trip through.",3
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,1913,," We'll host you and your friends one private party in each of France, Germany, Spain, Italy and Portugal. The Membus will descend on the town, village, hamlet, school or retirement home of your choice. We'll film you, your buddies, your colleagues, lovers and whomever else you desire. As the daylight fades we will invite you aboard the Membus as our resident barman mixes sun-downer cocktails and the music begins to play. These are widely expected to be some of the most seminal European parties of 2016. Sometime between May - July 2016, depending on the country.",0
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,2423,," More extravagant and deluxe than the beds, this is an opportunity to shine by sponsoring our Royal Suite. Made with great taste, people will fight to get the privilege to spend the night in this luxurious enclosure. You will of course also have a say in the decoration of the suite.",0
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,2551,," Call the Membus to your school or university, anywhere in the UK for a half day event. We have a team of linguists, neuroscientists, memory experts and event organisers. Together we will throw you a language-learning festival at a school / university / prison or any other institution of your choice. And we'll film your students, putting them into the first ever video dictionary of English! The exact event plan will be finalised in discussion with you. It will happen in April 2016.",0
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,2551,," The ultimate team summer holiday - you and your friend for a week on the Membus in a country of your choice. There's nothing in life quite like friendship, and the greatest way to celebrate life with friends this summer will surely be on the Membus! Share the most luxurious quarters of the Membus with your besties, while zooming across Europe in a true carnival of language, travel and fun. *The travel to and from the Membus won't be paid for but everything else will. Sometime between May and July 2016, depending on the country you want to road-trip through.",3
973621440,Membus Tour: creating the world's first video dictionary,successful,Apps,2015-11-17 15:14:17,2015-12-17 15:14:17,50000.0,72408.11,GBP,1300,2806,," Pick a language, any language, and we will provide you with the ultimate immersive learning experience here in London. You will have a personal language coach and special activities tailored to the language of your choice. The rest of the time you will be able to enjoy the charms of Albion and we will throw you a party at our glorious headquarters.",0
